C,MC,SCP_UID,date,B01,B02,B03,B04,B05,B06,B07,B08,B8A,B09,B11,B12,NDVI,REP,FAI,GNDVI,NDVI-B8A,VB-FAH,SEI,SABI
Wd,W,20191006_202332524680_814,20190314,0.0683,0.066,0.0527,0.0524,0.058,0.0527,0.0543,0.0414,0.0526,0.0471,0.0518,0.0482,-0.11727079,703.5298,-0.010887802,-0.12008503,0.0019047586,-0.011115801,-0.111587994,-0.0926706
Wd,W,20191006_202150522610_881,20190314,0.0574,0.059,0.0508,0.0481,0.0463,0.0432,0.0445,0.0411,0.0413,0.0423,0.0379,0.0343,-0.078475334,705.0,-0.0050925985,-0.105549514,-0.07606264,-0.0080422,0.04050631,-0.06375227
Wd,W,20191006_202202618760_282,20190314,0.0666,0.0772,0.0576,0.044,0.0548,0.0493,0.0516,0.0508,0.0496,0.0497,0.0501,0.045,0.07172996,702.6465,0.005659301,-0.062730625,0.059829075,0.0015504006,0.006937569,0.050445102
Wd,W,20191006_202332524680_814,20190314,0.0686,0.0725,0.0606,0.054,0.0562,0.0499,0.0522,0.0527,0.0499,0.0478,0.0515,0.0464,-0.012183689,703.97736,-0.0008324981,-0.069726385,-0.039461043,-0.0038475995,0.011516331,-0.00976709
Wd,W,20191006_202202618760_282,20190314,0.0648,0.0685,0.058,0.0443,0.0562,0.0527,0.0528,0.047,0.0489,0.0491,0.0505,0.0447,0.02957281,702.5413,0.0015405975,-0.104761906,0.04935622,-0.0025882013,-0.03589747,0.021343853
Wd,W,20191006_202230647506_333,20190314,0.07,0.0604,0.0477,0.0382,0.0379,0.0364,0.0393,0.0447,0.0359,0.0493,0.0458,0.0406,0.07840774,705.4004,0.0050788,-0.032467518,-0.031039108,0.0028330018,-0.0121546965,0.06012953
Wd,W,20191006_202230647506_333,20190314,0.0651,0.0615,0.0437,0.0375,0.0431,0.0382,0.0414,0.0348,0.0406,0.0468,0.0468,0.0423,-0.03734441,703.42865,-0.0044391006,-0.11337577,0.039692704,-0.0050931997,-0.14705881,-0.025665408
Wd,W,20191006_202202618760_282,20190314,0.0647,0.0611,0.0582,0.0601,0.0594,0.0548,0.0558,0.0422,0.0516,0.0488,0.0516,0.0462,-0.17497557,704.5556,-0.016310502,-0.15936257,-0.07609668,-0.017166601,-0.100213245,-0.15004192
Wd,W,20191006_202202618760_282,20190314,0.0644,0.0568,0.0594,0.0575,0.0556,0.0499,0.0505,0.0466,0.048,0.0496,0.0474,0.0423,-0.104707025,704.4692,-0.009011302,-0.120754726,-0.090047404,-0.011633402,-0.008510664,-0.0938038
Wd,W,20191006_202332524680_814,20190314,0.0679,0.0651,0.0529,0.0541,0.0576,0.0522,0.0517,0.0386,0.0481,0.0469,0.051,0.045,-0.167206,703.50183,-0.014920298,-0.15628415,-0.058708422,-0.015036799,-0.13839284,-0.13135591
Wd,W,20191006_202202618760_282,20190314,0.0683,0.0712,0.0613,0.0565,0.0572,0.0536,0.0548,0.0506,0.0551,0.05,0.0525,0.0475,-0.0550887,704.5104,-0.0051519983,-0.09562108,-0.012544782,-0.007752799,-0.018428696,-0.044528298
Wd,W,20191006_202355033932_261,20190314,0.0664,0.0771,0.0735,0.0641,0.0615,0.0595,0.0593,0.0587,0.0579,0.0533,0.056,0.0507,-0.04397393,705.05786,-0.0038853027,-0.1119516,-0.05081965,-0.009028399,0.023539644,-0.035856564
Wd,W,20191006_202202618760_282,20190314,0.0666,0.0648,0.0589,0.0536,0.0568,0.0526,0.0552,0.0463,0.0525,0.0504,0.0516,0.0468,-0.073073044,704.2322,-0.0069259964,-0.11977184,-0.010367579,-0.009345797,-0.054136876,-0.059013717
Wd,W,20191006_202332524680_814,20190314,0.067,0.0557,0.0471,0.0523,0.0573,0.0524,0.0545,0.0345,0.0488,0.0457,0.0502,0.0464,-0.20506914,703.7557,-0.017407298,-0.15441178,-0.034619186,-0.0157928,-0.1853601,-0.17315175
Wd,W,20191006_202202618760_282,20190314,0.067,0.0686,0.0683,0.0628,0.0609,0.0566,0.0569,0.0552,0.0543,0.0496,0.0528,0.0483,-0.06440677,704.68726,-0.0057299994,-0.10607289,-0.07258752,-0.009722999,0.022222219,-0.055514958
Wd,W,20191006_202202618760_282,20190314,0.0643,0.062,0.0529,0.0418,0.0527,0.0494,0.0511,0.0419,0.0475,0.0489,0.0461,0.0423,0.0011947633,702.8575,-0.0007040985,-0.11603375,0.06382979,-0.0041845986,-0.047727276,0.0008703367
Wd,W,20191006_202202618760_282,20190314,0.0673,0.0669,0.0612,0.0605,0.0616,0.0573,0.0581,0.0507,0.055,0.0497,0.0534,0.0482,-0.088129476,704.32294,-0.008472297,-0.09383377,-0.047619045,-0.010070198,-0.025936572,-0.07650271
Wd,W,20191006_202202618760_282,20190314,0.0655,0.0663,0.0581,0.0531,0.0528,0.0492,0.0491,0.048,0.049,0.0485,0.0484,0.0443,-0.05044511,704.4167,-0.0042211004,-0.09519321,-0.040156733,-0.00703,-0.0041493704,-0.04099679
Wd,W,20191006_202150522610_881,20190314,0.0571,0.0467,0.0395,0.0364,0.0409,0.0398,0.0422,0.0309,0.0397,0.0424,0.0365,0.0347,-0.08172365,704.3061,-0.005518703,-0.12215912,0.043363992,-0.006696602,-0.08308605,-0.063805126
Wd,W,20191006_202150522610_881,20190314,0.0577,0.0654,0.0608,0.0519,0.0452,0.0418,0.0431,0.048,0.0409,0.0424,0.0411,0.0376,-0.039039027,705.9253,-0.0018803999,-0.11764706,-0.11853448,-0.0073353993,0.07744109,-0.030903323
Wd,W,20191006_202150522610_881,20190314,0.0575,0.0599,0.052,0.0398,0.0424,0.0395,0.0409,0.0415,0.0397,0.0423,0.0378,0.0349,0.020910198,704.1239,0.0020739995,-0.11229949,-0.001257836,-0.0030092015,0.04665825,0.015192127
Wd,W,20191006_202202618760_282,20190314,0.0644,0.0626,0.0458,0.0477,0.0524,0.0492,0.0512,0.0398,0.046,0.0486,0.0471,0.0426,-0.09028571,703.98376,-0.0077878013,-0.07009347,-0.018142998,-0.0071666003,-0.08400461,-0.07287823
Wd,W,20191006_202202618760_282,20190314,0.066,0.0656,0.0465,0.0462,0.0591,0.054,0.0547,0.0411,0.0497,0.0488,0.0499,0.0448,-0.05841925,702.3232,-0.005791899,-0.061643858,0.03649635,-0.0052158013,-0.0967033,-0.045495097
Wd,W,20191006_202332524680_814,20190314,0.0675,0.0698,0.0633,0.0616,0.0561,0.0527,0.0547,0.0495,0.0529,0.0458,0.0537,0.0496,-0.10891089,705.6595,-0.010622699,-0.12234041,-0.07598252,-0.0127562,-0.040697675,-0.090909086
Wd,W,20191006_202332524680_814,20190314,0.0666,0.0652,0.0448,0.0508,0.0518,0.0462,0.0487,0.0383,0.0494,0.0459,0.0501,0.0472,-0.1402918,704.2679,-0.0123691,-0.078219,-0.013972033,-0.010183999,-0.13348415,-0.11363636
Wd,W,20191006_202202618760_282,20190314,0.0646,0.066,0.0533,0.053,0.0549,0.0497,0.0499,0.0484,0.0479,0.0492,0.0478,0.0421,-0.045364887,703.8456,-0.0036275983,-0.048180934,-0.050545104,-0.0047158003,0.0062369956,-0.038558252
Wd,W,20191006_202230647506_333,20190314,0.0685,0.0591,0.0485,0.0357,0.0396,0.0366,0.0404,0.0376,0.0378,0.0487,0.0466,0.0408,0.025920853,704.2881,-0.0001383014,-0.126597,0.028571405,-0.0030408017,-0.10688836,0.017657978
Wd,W,20191006_202202618760_282,20190314,0.0643,0.0548,0.048,0.0435,0.0508,0.0474,0.0495,0.0371,0.0471,0.0486,0.0436,0.0415,-0.07940447,703.4674,-0.0064187013,-0.12808463,0.039735116,-0.008137001,-0.08054526,-0.062256813
Vm,V,edit,20190314,0.0652,0.0908,0.107,0.123,0.1527,0.1742,0.194,0.1976,0.2113,0.2134,0.2149,0.1261,0.23268872,705.621,0.05741471,0.29743928,0.264134,0.080776006,-0.041939378,0.37714863
Vm,V,20191006_204410786614_431,20190314,0.0284,0.0362,0.0637,0.0436,0.0969,0.2029,0.2358,0.2392,0.2523,0.2624,0.1091,0.0607,0.6916549,709.99664,0.18335149,0.57939917,0.7053059,0.1878414,0.37352857,1.957958
Vm,V,20191006_204434098519_221,20190314,0.0292,0.0398,0.0702,0.0441,0.1062,0.2298,0.2654,0.2724,0.2879,0.281,0.1111,0.064,0.72132695,710.0573,0.21577099,0.5901927,0.73433733,0.21822539,0.42059973,2.0754545
Vm,V,20191006_204244827280_976,20190314,0.0294,0.0405,0.0841,0.0481,0.1261,0.2465,0.2757,0.281,0.2996,0.2834,0.098,0.0538,0.7076877,708.36285,0.2235687,0.53930426,0.7233247,0.21900398,0.48284963,1.8691813
Vm,V,edit,20190314,0.0661,0.0622,0.0891,0.0777,0.1255,0.1459,0.1639,0.2044,0.1646,0.0695,0.064,0.0367,0.44913158,704.39386,0.12926191,0.39284497,0.3586463,0.122299604,0.5230998,0.8374092
Vm,V,edit,20190314,0.0584,0.0538,0.0891,0.0819,0.138,0.1834,0.1984,0.178,0.1929,0.1937,0.1501,0.0851,0.3697576,705.23413,0.083346605,0.33283412,0.40393013,0.0933208,0.085035086,0.6724982
Vm,V,20191006_204434098519_221,20190314,0.0311,0.0386,0.0685,0.047,0.1088,0.2341,0.2711,0.2666,0.29,0.2843,0.1162,0.0676,0.70025516,710.129,0.20665962,0.59116685,0.72106826,0.21130101,0.39289448,2.0504205
Vm,V,20191006_204434098519_221,20190314,0.0303,0.0408,0.0686,0.0469,0.1071,0.2271,0.2624,0.2442,0.2825,0.2808,0.115,0.0683,0.67777395,709.9798,0.1845653,0.5613811,0.7152398,0.1889238,0.35968822,1.8034735
Vm,V,20191006_204434098519_221,20190314,0.0293,0.0398,0.0683,0.0466,0.1063,0.2292,0.2657,0.2636,0.2866,0.2802,0.1129,0.0658,0.6995487,710.20044,0.20460188,0.5884302,0.72028816,0.20862378,0.40026563,2.0074005
Vm,V,20191006_204434098519_221,20190314,0.0292,0.0365,0.0638,0.0415,0.1017,0.225,0.2619,0.2676,0.2842,0.2775,0.1088,0.0627,0.73147845,710.35657,0.2135149,0.61496675,0.7451643,0.2174922,0.42189163,2.2542372
Vm,V,edit,20190314,0.0595,0.0723,0.0975,0.0962,0.1374,0.1414,0.1518,0.1636,0.1431,0.1364,0.0978,0.0612,0.25943035,703.3178,0.0671008,0.25315973,0.1959883,0.066898204,0.2517215,0.39693758
Vm,V,20191006_204410786614_431,20190314,0.0288,0.0409,0.067,0.0462,0.1018,0.2036,0.2285,0.228,0.2529,0.2669,0.1163,0.0659,0.6630197,709.07416,0.1686913,0.54576266,0.6910732,0.1737712,0.32442635,1.6848935
Vm,V,20191006_204434098519_221,20190314,0.0286,0.0396,0.065,0.043,0.1031,0.2241,0.2618,0.2542,0.2846,0.2816,0.109,0.0623,0.71063256,710.27356,0.19885801,0.59273183,0.7374847,0.202708,0.39977977,2.0191207
Vm,V,edit,20190314,0.054,0.0785,0.0954,0.1034,0.1385,0.1586,0.1812,0.1876,0.1932,0.1889,0.1634,0.1013,0.28934708,705.44763,0.07298,0.32579508,0.30276468,0.087288,0.068945885,0.4841863
Vm,V,20191006_204244827280_976,20190314,0.029,0.0434,0.087,0.0488,0.1268,0.2472,0.2772,0.2896,0.2967,0.2849,0.1036,0.0559,0.711584,708.3877,0.2305524,0.5379713,0.7175109,0.22605482,0.47304174,1.8466259
Vm,V,20191006_204434098519_221,20190314,0.033,0.0386,0.07,0.0465,0.11,0.2315,0.2656,0.2656,0.2878,0.2846,0.1161,0.0686,0.7020186,709.7196,0.20608479,0.58283675,0.72180676,0.210029,0.39166886,2.0174954
Vm,V,edit,20190314,0.0626,0.0609,0.0828,0.0704,0.0961,0.096,0.106,0.1208,0.1066,0.0598,0.0711,0.0455,0.26359835,703.56067,0.050269105,0.18664049,0.20451978,0.0456136,0.2589891,0.35073072
Vm,V,20191006_204410786614_431,20190314,0.0286,0.0395,0.0669,0.045,0.1017,0.2065,0.2315,0.2474,0.2535,0.2643,0.1144,0.0638,0.69220245,709.1507,0.18942219,0.57429206,0.6984925,0.1939466,0.3676064,1.9022557
Vm,V,20191006_204151510496_517,20190314,0.1122,0.0546,0.0944,0.0629,0.1377,0.2864,0.3336,0.3112,0.351,0.2994,0.1072,0.0548,0.6637262,709.9971,0.2400159,0.53451675,0.69606185,0.236141,0.48757172,1.6664429
Vm,V,edit,20190314,0.0615,0.0677,0.0935,0.0845,0.106,0.086,0.0937,0.0945,0.0869,0.0567,0.0712,0.0495,0.055865914,701.91925,0.012487099,0.0053191204,0.014002353,0.0065259966,0.14061558,0.062034726
Vm,V,edit,20190314,0.065,0.0736,0.0899,0.0901,0.1132,0.1329,0.1473,0.1484,0.1536,0.0994,0.1057,0.0638,0.24444443,705.7822,0.055382796,0.24548885,0.26056632,0.058377195,0.16804405,0.35657486
Vm,V,edit,20190314,0.0637,0.0615,0.0885,0.0802,0.117,0.1206,0.1375,0.1954,0.1368,0.0592,0.0431,0.0289,0.41799706,703.79944,0.122137696,0.37654105,0.2608295,0.111996196,0.6385744,0.76799995
Vm,V,edit,20190314,0.0569,0.0482,0.0786,0.0783,0.1399,0.1817,0.1929,0.1256,0.1821,0.2012,0.1411,0.0807,0.23197645,704.53204,0.03555639,0.2301665,0.3986175,0.047184195,-0.05811777,0.37302837
Vm,V,20191006_204244827280_976,20190314,0.027,0.0402,0.0846,0.0466,0.1269,0.2631,0.2946,0.295,0.3147,0.2989,0.1052,0.0562,0.72716624,708.9218,0.23744178,0.55426764,0.7420427,0.23373199,0.4742629,1.9903846
Vm,V,20191006_204434098519_221,20190314,0.0323,0.0398,0.0662,0.0481,0.1089,0.2277,0.2613,0.25,0.2831,0.2838,0.1162,0.0693,0.67728955,709.7623,0.1891653,0.5812776,0.7095411,0.1949134,0.36537412,1.904717
Vm,V,20191006_204434098519_221,20190314,0.0292,0.0379,0.0665,0.046,0.1077,0.2227,0.2584,0.2418,0.2809,0.2849,0.1139,0.0657,0.68033355,709.714,0.1831027,0.568602,0.7185683,0.187887,0.3595727,1.8754789
Vm,V,20191006_204434098519_221,20190314,0.0371,0.0386,0.0636,0.0449,0.1058,0.2289,0.2687,0.2534,0.2878,0.288,0.1205,0.0714,0.6989608,710.3331,0.19436279,0.59873813,0.73008716,0.2012818,0.35544264,2.0401173
Vm,V,edit,20190314,0.0571,0.0601,0.0945,0.0885,0.1447,0.1852,0.1948,0.148,0.1831,0.208,0.1478,0.0849,0.25158563,704.6764,0.0484109,0.22061856,0.34830633,0.057184003,0.000676144,0.38486418
Vm,V,20191006_204749346850_855,20190314,0.041,0.0439,0.0761,0.0548,0.1198,0.214,0.2415,0.2442,0.2677,0.2658,0.1298,0.0727,0.63344485,707.9726,0.17537501,0.52482045,0.660155,0.1811782,0.30588233,1.5783333
Vm,V,20191006_204749346850_855,20190314,0.0323,0.0484,0.0753,0.0566,0.1094,0.2208,0.2513,0.2468,0.2742,0.2917,0.1187,0.0695,0.6268952,709.72217,0.1785873,0.5324433,0.65779924,0.1829818,0.35047883,1.537591
Vm,V,20191006_204434098519_221,20190314,0.0313,0.0418,0.0686,0.0476,0.1071,0.2224,0.2569,0.2508,0.2794,0.2921,0.1166,0.0689,0.6809652,709.7959,0.19029701,0.5704446,0.7088685,0.19509402,0.36526945,1.8405799
Vm,V,20191006_204749346850_855,20190314,0.042,0.046,0.0751,0.0564,0.1143,0.2104,0.2391,0.2324,0.2618,0.2704,0.1249,0.0733,0.6094183,708.60565,0.1631905,0.5115447,0.64550596,0.16878179,0.30086765,1.4533445
Vm,V,edit,20190314,0.0447,0.0379,0.0639,0.0385,0.0899,0.1614,0.1838,0.1946,0.1906,0.1579,0.05,0.0245,0.6696697,707.9596,0.1539495,0.5056092,0.6639022,0.14629559,0.5911693,1.5333989
Vm,V,20191006_204410786614_431,20190314,0.0269,0.0343,0.0659,0.0334,0.1043,0.2643,0.3096,0.3228,0.3254,0.3113,0.1049,0.0545,0.8124649,711.3809,0.27602953,0.66092104,0.8138239,0.27685502,0.5094693,2.8882236
Vm,V,edit,20190314,0.0644,0.0871,0.104,0.1132,0.1503,0.1756,0.1957,0.2002,0.2133,0.2144,0.2164,0.1263,0.27760053,705.4457,0.06770161,0.31623933,0.306585,0.090551205,-0.0388862,0.45525905
Vm,V,20191006_204410786614_431,20190314,0.0282,0.039,0.0692,0.0448,0.104,0.2221,0.2539,0.2496,0.2769,0.2825,0.113,0.0648,0.6956522,709.8674,0.1920466,0.56587195,0.72147965,0.19538158,0.37672362,1.8927912
Vm,V,20191006_204540913582_302,20190314,0.0768,0.0368,0.0459,0.0501,0.1245,0.1893,0.2125,0.1582,0.2173,0.2113,0.1765,0.1202,0.51896304,705.7584,0.084463194,0.55022043,0.6252805,0.10972119,-0.05467582,1.3071342
Vm,V,edit,20190314,0.0477,0.052,0.0689,0.0669,0.1049,0.1486,0.1685,0.1572,0.1816,0.1638,0.1436,0.0844,0.4029451,706.7673,0.07595709,0.39053515,0.46156943,0.089527994,0.04521274,0.74689823
Vm,V,edit,20190314,0.0521,0.0874,0.1062,0.1266,0.1465,0.2017,0.2313,0.237,0.2638,0.2404,0.2501,0.1523,0.30363038,708.2618,0.0873055,0.38111892,0.35143444,0.11827441,-0.026893826,0.57024795
Vm,V,edit,20190314,0.063,0.0881,0.1032,0.1166,0.1458,0.1744,0.1968,0.2014,0.2184,0.2186,0.2194,0.1294,0.26666668,706.19147,0.06557639,0.32239,0.3038806,0.08997239,-0.04277568,0.44328278
Vm,V,20191006_204654857733_198,20190314,0.0435,0.0502,0.0738,0.055,0.1095,0.193,0.2211,0.2232,0.2385,0.2344,0.1399,0.085,0.60460097,708.3033,0.1523237,0.5030303,0.6252129,0.1609432,0.22941338,1.3564515
Vm,V,20191006_204434098519_221,20190314,0.0289,0.0385,0.0638,0.0434,0.1026,0.2222,0.2578,0.2536,0.2797,0.2881,0.1122,0.0663,0.7077441,710.1724,0.19733441,0.5979836,0.73135257,0.2023256,0.38655007,2.054741
Vm,V,20191006_204410786614_431,20190314,0.0282,0.0441,0.0683,0.0479,0.1033,0.2112,0.2385,0.2254,0.2621,0.2793,0.1158,0.0662,0.6494695,709.44037,0.1648027,0.53489953,0.6909678,0.1696256,0.32121924,1.5791816
Vm,V,20191006_204410786614_431,20190314,0.0286,0.0363,0.0652,0.0431,0.1008,0.2072,0.2345,0.2358,0.254,0.2631,0.1126,0.0628,0.69092864,709.3182,0.1797035,0.5667774,0.709862,0.1841694,0.35361654,1.898522
Vm,V,20191006_204244827280_976,20190314,0.0296,0.042,0.0837,0.0488,0.1251,0.2382,0.2667,0.2812,0.2876,0.2803,0.1053,0.0578,0.70424247,708.14545,0.2218345,0.54124415,0.70986927,0.21892859,0.45510992,1.8488466
Vm,V,20191006_204434098519_221,20190314,0.0404,0.0422,0.07,0.0494,0.1151,0.2383,0.274,0.2666,0.2957,0.2925,0.1192,0.072,0.68734175,709.6152,0.20414741,0.5840761,0.7137062,0.20924842,0.3820633,1.935829
Vm,V,edit,20190314,0.0525,0.0581,0.0836,0.0648,0.0973,0.1044,0.1177,0.1382,0.1124,0.048,0.0627,0.0386,0.36157632,703.9502,0.073792696,0.24616772,0.26862302,0.0661432,0.37580884,0.5179958
Vm,V,20191006_204410786614_431,20190314,0.0283,0.0385,0.0676,0.0451,0.1046,0.2287,0.2641,0.2712,0.2844,0.2821,0.1114,0.0628,0.71482766,710.25055,0.2137019,0.6009445,0.72625184,0.217415,0.41766855,2.1310086
Vm,V,edit,20190314,0.061,0.0802,0.1005,0.1076,0.1441,0.1853,0.2044,0.202,0.2153,0.2231,0.1942,0.1113,0.3049096,706.2644,0.07820581,0.3355372,0.33353975,0.0971406,0.019687058,0.52241284
Vm,V,edit,20190314,0.0607,0.0749,0.0946,0.0992,0.1422,0.1822,0.2021,0.1832,0.2139,0.2281,0.1986,0.1134,0.2974504,705.9117,0.0654122,0.3189345,0.3663366,0.0857756,-0.040335234,0.49557522
Vm,V,20191006_204151510496_517,20190314,0.1164,0.0502,0.0904,0.0533,0.1785,0.3145,0.3649,0.3798,0.3723,0.2935,0.1145,0.0589,0.7538675,707.1724,0.3150556,0.61548275,0.7495301,0.3121794,0.53671855,2.3221908
Vm,V,edit,20190314,0.0548,0.0669,0.0901,0.0869,0.1333,0.1853,0.2082,0.2182,0.2284,0.2356,0.2049,0.1166,0.43035072,706.5654,0.109234,0.41550443,0.4487789,0.1300648,0.03143465,0.83630574
Vm,V,20191006_204434098519_221,20190314,0.0284,0.0345,0.0618,0.0416,0.1028,0.2266,0.2661,0.263,0.2881,0.2812,0.1076,0.0613,0.7268549,710.42426,0.20905802,0.61945814,0.7476494,0.21360281,0.41932002,2.2990656
Vm,V,20191006_204151510496_517,20190314,0.1273,0.0544,0.0964,0.0612,0.1619,0.2962,0.339,0.315,0.3536,0.3084,0.1065,0.0536,0.6746412,707.9186,0.2453289,0.5313564,0.7049181,0.2402128,0.49466193,1.6830238
Vm,V,20191006_204218408758_944,20190314,0.0844,0.0578,0.0907,0.0683,0.1484,0.2396,0.2724,0.3024,0.2942,0.3208,0.1609,0.0839,0.63150793,706.98004,0.21678379,0.5385398,0.6231724,0.22545359,0.30541766,1.5764309
Vm,V,edit,20190314,0.0614,0.0646,0.0808,0.0789,0.0981,0.1027,0.117,0.1112,0.1211,0.0588,0.0833,0.0516,0.16991055,704.9739,0.031477198,0.15833333,0.211,0.031566598,0.1434447,0.2221458
Vm,V,edit,20190314,0.0651,0.0634,0.0812,0.0761,0.1091,0.1237,0.1398,0.1368,0.152,0.0971,0.1106,0.0676,0.28511038,704.8271,0.054248504,0.25504586,0.33274877,0.058731407,0.10590138,0.41977873
Vm,V,20191006_204319216923_569,20190314,0.0803,0.0651,0.0978,0.068,0.1435,0.1231,0.144,0.1982,0.1238,0.1046,0.0497,0.0334,0.4891059,700.0769,0.13362211,0.3391892,0.29092804,0.118697196,0.5990318,0.79926336
Vm,V,20191006_204434098519_221,20190314,0.0288,0.0355,0.0634,0.0409,0.0997,0.2198,0.2567,0.2664,0.2793,0.2806,0.1086,0.0639,0.73381066,710.3787,0.21284011,0.6155246,0.74453473,0.21681501,0.42080006,2.280081
Vm,V,20191006_204410786614_431,20190314,0.0282,0.0433,0.0673,0.0466,0.1021,0.2066,0.2363,0.226,0.2528,0.2663,0.1121,0.0639,0.6581071,709.4614,0.1671515,0.5410842,0.6887108,0.17140979,0.3368826,1.6220615
Vm,V,20191006_204434098519_221,20190314,0.0288,0.0394,0.0691,0.0435,0.1041,0.2238,0.2599,0.2618,0.2835,0.2819,0.1103,0.0634,0.71503437,710.0808,0.2058084,0.5823512,0.7339449,0.2084184,0.4071486,2.0119812
Vm,V,edit,20190314,0.0491,0.0539,0.0675,0.0489,0.0782,0.0796,0.0908,0.083,0.0887,0.1235,0.0311,0.0173,0.25852916,703.14795,0.037428595,0.102989994,0.28924415,0.026920397,0.45486417,0.2808896
Vm,V,20191006_204410786614_431,20190314,0.0282,0.041,0.0641,0.0484,0.1031,0.2062,0.2313,0.2194,0.255,0.2761,0.1167,0.0665,0.6385362,709.15857,0.1582279,0.5477954,0.6809493,0.1649398,0.3055638,1.6270219
Vm,V,20191006_204410786614_431,20190314,0.0279,0.0398,0.0708,0.0482,0.1068,0.2112,0.2405,0.2482,0.2569,0.2709,0.1133,0.0656,0.6747638,709.1329,0.1878263,0.5561128,0.68403804,0.19127639,0.37316737,1.8083184
Vm,V,edit,20190314,0.0765,0.0679,0.0974,0.0852,0.1388,0.1766,0.1981,0.1946,0.2162,0.1929,0.172,0.0891,0.3909936,705.3163,0.0931684,0.3328767,0.43463835,0.104690805,0.061647557,0.66182697
Vm,V,20191006_204244827280_976,20190314,0.0302,0.0439,0.0851,0.0497,0.1267,0.2362,0.2633,0.269,0.2859,0.2757,0.1049,0.0579,0.68810797,707.8741,0.2089776,0.5193448,0.7038141,0.2056356,0.4388874,1.6999999
Vm,V,edit,20190314,0.058,0.0676,0.0917,0.099,0.1441,0.1867,0.204,0.2032,0.2196,0.2284,0.2,0.1162,0.34480476,705.78296,0.08531299,0.37809426,0.3785311,0.1070178,0.007936494,0.65411174
Vm,V,20191006_204434098519_221,20190314,0.0318,0.0419,0.0623,0.0478,0.1033,0.2208,0.2611,0.2354,0.2822,0.2861,0.1188,0.0701,0.6624294,710.52374,0.17432301,0.58145785,0.710303,0.182003,0.32919255,1.8003838
Vm,V,20191006_204434098519_221,20190314,0.0292,0.037,0.065,0.0432,0.1037,0.227,0.2637,0.2632,0.2865,0.2792,0.1097,0.063,0.71801573,710.2653,0.20756452,0.6039001,0.7379436,0.21158521,0.41163856,2.156863
Vm,V,20191006_204244827280_976,20190314,0.0278,0.0404,0.074,0.0446,0.1189,0.2412,0.2704,0.264,0.291,0.2956,0.0986,0.053,0.7109527,708.7517,0.20930201,0.56213015,0.7342074,0.20805159,0.45615003,1.9178323
Vm,V,20191006_204434098519_221,20190314,0.0291,0.0365,0.0614,0.0428,0.1013,0.2249,0.2624,0.2532,0.2861,0.2783,0.1076,0.0612,0.7108108,710.5043,0.19828239,0.60966307,0.73973846,0.2032204,0.40354764,2.1491315
Vm,V,edit,20190314,0.0655,0.0525,0.0782,0.07,0.1277,0.1551,0.1725,0.1742,0.177,0.1675,0.1158,0.0641,0.42669943,704.2017,0.0956354,0.38034868,0.43319836,0.1010348,0.20137931,0.7972456
Vm,V,20191006_204410786614_431,20190314,0.0269,0.0445,0.0698,0.0479,0.1109,0.233,0.2681,0.2464,0.2884,0.2983,0.1114,0.0635,0.67448187,709.7935,0.1866255,0.5585073,0.71513534,0.19004661,0.37730572,1.736658
Vm,V,edit,20190314,0.0587,0.0631,0.0959,0.0869,0.1402,0.1867,0.2007,0.1786,0.194,0.2017,0.1569,0.0897,0.34538603,705.38544,0.078609996,0.301275,0.3812745,0.088226,0.06467957,0.5767295
Vm,V,edit,20190314,0.0666,0.094,0.1144,0.1252,0.1571,0.1749,0.1922,0.1976,0.2042,0.2082,0.2082,0.1199,0.2242875,705.1687,0.056879,0.26666668,0.23982999,0.076568805,-0.026121208,0.34740886
Vm,V,edit,20190314,0.0609,0.0616,0.0787,0.0744,0.1004,0.0985,0.1118,0.1124,0.112,0.0584,0.0828,0.0526,0.20342614,703.71545,0.036429204,0.17634748,0.20171677,0.036340203,0.15163936,0.27084818
Vm,V,20191006_204244827280_976,20190314,0.031,0.0427,0.0871,0.0511,0.1303,0.2554,0.2855,0.273,0.3082,0.2664,0.0968,0.0533,0.6846652,708.4483,0.21335411,0.5162455,0.71555793,0.208004,0.47647378,1.7095532
Vm,V,20191006_204244827280_976,20190314,0.0267,0.0375,0.0711,0.0439,0.1137,0.2423,0.2761,0.259,0.2965,0.3025,0.0964,0.0519,0.71013534,709.55194,0.20528251,0.5692215,0.7420681,0.20460081,0.4575127,1.9806631
Vm,V,edit,20190314,0.0652,0.064,0.0802,0.0767,0.1105,0.1248,0.1407,0.141,0.1529,0.1054,0.1154,0.0697,0.2953606,704.73224,0.057063103,0.27486438,0.33188152,0.062949,0.099844,0.4459085
Vm,V,20191006_204434098519_221,20190314,0.0347,0.0432,0.0689,0.0478,0.1152,0.2372,0.2725,0.2678,0.2931,0.2952,0.1178,0.0695,0.6970849,709.4644,0.20691,0.59073365,0.7195658,0.21185541,0.38900417,1.9625335
Vm,V,20191006_204410786614_431,20190314,0.027,0.0376,0.0691,0.0432,0.1071,0.242,0.2795,0.2676,0.2994,0.3042,0.1113,0.0621,0.7220077,710.43896,0.2116653,0.5895456,0.7478109,0.2144026,0.41250992,2.1030927
Vm,V,edit,20190314,0.0582,0.0628,0.0817,0.0764,0.1364,0.1781,0.1962,0.2066,0.2068,0.1857,0.1558,0.0876,0.46007067,704.9889,0.1153522,0.4332293,0.460452,0.1281542,0.1401766,0.9010381
